,rms_IBI,mean_IBI,std_IBI,skew_IBI,kur_IBI,mean+-std_IBI,mean_HR,std_HR,HRV,skew_HR,kur_HR,mean+-std_HR,low,mid,high,LF/HF,sp 0-6,sp 0-6.1,sp 0-6.2,sp 0-6.3,sp 0-6.4,sp 0-6.5,sp 0-6.6,sp 0-6.7,sp 0-6.8,sp 0-6.9,sp 0-6.10,sp 0-6.11,sp 0-6.12,sp 0-6.13,sp 0-6.14,sp 0-6.15,sp 0-6.16,sp 0-6.17,sp 0-6.18,sp 0-6.19,sp 0-6.20,sp 0-6.21,sp 0-6.22,sp 0-6.23,sp 0-6.24,sp 0-6.25,sp 0-6.26,sp 0-6.27,sp 0-6.28,sp 0-6.29,sp 0-6.30,sp 0-6.31,sp 0-6.32,sp 0-6.33,sp 0-6.34,sp 0-6.35,sp 0-6.36,sp 0-6.37,sp 0-6.38,sp 0-6.39,sp 0-6.40,sp 0-6.41,sp 0-6.42,sp 0-6.43,sp 0-6.44,sp 0-6.45,sp 0-6.46,sp 0-6.47,sp 0-6.48,sp 0-6.49,sp 0-6.50,sp 0-6.51,sp 0-6.52,sp 0-6.53,sp 0-6.54,sp 0-6.55,sp 0-6.56,sp 0-6.57,sp 0-6.58,sp 0-6.59,arousal,valence
10_1,-0.07713233341900669,-0.07463095427904926,-0.12615074037960886,-0.2165394767687032,0.048268998380694414,-0.2046618512592537,0.01554020795643082,-0.005053409305729638,-0.001993070354174238,0.12046759512143063,-0.0008619349049122717,-0.23849885943080257,-0.002123591771987866,-0.0021524120049243598,-0.001962887404077902,-0.05631196262871828,-0.027240194103943172,-3.152630395118976,-3.092798761217665,-2.46840867851503,-2.369896937167966,-2.11473520277289,-1.8655468261781243,-1.318414519362934,-1.1316162735112334,-0.9213068171156314,-0.5852527466495734,-0.20746867591326892,-0.027334251569422485,0.1414551433813418,0.3766281220059656,0.5843204846266177,0.7142793597876971,0.7724426145692451,0.8017823770963026,0.8163052484998616,0.8229630248357895,0.8264264215342373,0.8287549899407907,0.830024222260616,0.8306279298928783,0.8305550546261755,0.8137350157830899,0.7756323895139585,0.7738898648093593,0.7731176293437398,0.7718833103905847,0.7717141382998302,0.7708282475676975,0.77047578117425,0.770038222465878,0.7691496402813982,0.761498825911954,0.7534966827271901,0.7244706514497081,0.5429605399892659,0.1470035700776185,0.11937106861011086,0.10294680784213726,0.09206029601080642,0.09050681517601561,0.08548784061469208,0.08320926756442931,0.08147486885473955,0.0762725046855937,0.06181493216859808,0.04820876795423873,0.009962256138949218,-0.06139618259807192,-0.1793655449583326,-0.19576191682761396,-0.20255053155715735,-0.20466017079685583,-0.20551431832864953,-0.20624097279755904,-0.20687520550637306,3.0205,9.0
10_2,-0.09960811948313203,-0.09579981588491476,-0.2772059576339021,0.08831958841254071,-0.09709678996448966,0.2216724830750808,0.023505695391791665,-0.009048430794141925,-0.0020125262215807713,-0.13569656196162258,-0.05749334555018137,0.23102235953961964,-0.002159319860290909,-0.002142351737928475,-0.001966253059443493,-0.059387662511606654,-0.022102130685946506,-3.070020927865025,-2.988927684807301,-2.9246160924695808,-2.2507419384267577,-2.0674932711802736,-1.7032728243711097,-1.5399094216359828,-1.0525091419068213,-0.8252244427378392,-0.525648447977699,-0.2918307252786973,-0.03239042495510605,0.19144460417918996,0.37235886347081015,0.5468642109047532,0.7031586976681581,0.7607002164422338,0.7847544296917178,0.7991779958852143,0.8065266965339775,0.8101101572566746,0.8124953658372094,0.8138793830604913,0.81448438912049,0.8147505027540425,0.8139437771223758,0.7914860251387292,0.7389950591244745,0.7347687294336482,0.7342508675874426,0.7338264133938446,0.7336711057179572,0.7336319272560818,0.7334525109904815,0.733348367644906,0.7332128380315008,0.7329288064542216,0.7316296095013879,0.7053296367385122,0.6698051056216615,0.23210085186068813,0.021216508621316153,0.007370947651220093,-0.00035058042748968565,-0.0023124859086776015,-0.003094123666066744,-0.003440570173877635,-0.003755934528476935,-0.0040961964259957455,-0.005116484148392572,-0.006995910865550228,-0.008692990420737972,-0.03739444238072505,-0.08800742939015935,-0.15817280933429828,-0.18624166117269814,-0.188068226761077,-0.1885969631878158,-0.18875244829118304,2.6655,8.099
10_3,-0.07066063018967175,-0.0668963413487893,-0.2822645640878405,0.08706078927562773,-0.10156470990962412,0.22577658717918475,0.011110415568340045,-0.009297014155523172,-0.0020132060417003416,-0.1363826780190907,-0.0587825462667689,0.2344828638067954,-0.0021643378834735965,-0.0021572495070994076,-0.001965982838178253,-0.073181276541778,-0.05604184660061899,-3.1655902147404786,-3.1006758135783237,-2.4815703579328394,-2.371834544909989,-2.130213727401364,-1.8291103638385116,-1.262517710642306,-1.1278528023171726,-0.911976867417171,-0.5344915716939724,-0.18142055853625438,-0.0333847966578713,0.14052404017012726,0.39094150593796745,0.5986349801647027,0.7072691652825018,0.7694033555521598,0.8006501961513117,0.8144492550460187,0.820505991440361,0.8243015831585618,0.8267269623438234,0.8279600050440539,0.8285778404518538,0.8287755258238156,0.8183795061162591,0.7668231850083783,0.765522576731799,0.7649989996774533,0.7646515498950677,0.764442870594648,0.7640859067297776,0.76369363737827,0.7633434497562408,0.7630425756222297,0.7612707423031719,0.756289532203775,0.747104110417648,0.6908363441544466,0.1455549754183498,0.06746405360528779,0.05866180248628503,0.05445023455646408,0.05300011834481134,0.05081605957241361,0.049381362434901724,0.04767070662927704,0.04696994819500008,0.04313776257641931,0.0358112658809125,0.025964349737647788,-0.008649494192595308,-0.15022825912541912,-0.19917312708370166,-0.20300408918834484,-0.204619569170695,-0.20489414762952807,-0.20529852624758563,-0.20558149029008346,2.0648,3.2389
10_4,-0.010567179775771034,-0.007303863047973907,-0.22092979637312346,0.06100282589743497,-0.10829105279802567,0.29241847178223457,-0.012412057716632426,-0.008190801052985065,-0.0020097033975027194,-0.11190775758543256,-0.06073864483041959,0.29067406173739396,-0.0021650934633569317,-0.0021556098683581004,-0.0019626139003642387,-0.08686115237992667,-0.04897353451239198,-3.139030825407258,-3.0907663576079862,-2.5102834790424353,-2.3890978579797313,-2.1539858819416957,-1.9296771319858186,-1.346233802684155,-1.050707719091263,-0.9173204760088629,-0.6165593098518449,-0.25728858053507686,-0.03563306693992898,0.13408088358842726,0.3627156801567407,0.5765647140352418,0.6994831093051895,0.7703549324397654,0.7973400580595418,0.8090331373382157,0.8160950766406048,0.8197504277324272,0.822463167937017,0.8234817132494829,0.8240461167678617,0.8198744387456883,0.7800600016596799,0.7792219287146698,0.7786084964457853,0.777367632306541,0.7769227011272166,0.7765932145959179,0.7750208064692687,0.7740479778095516,0.7729127660362648,0.7580172701359851,0.7529053487430319,0.7221742806265166,0.5840180712929722,0.20333469643876018,0.19637720320122798,0.18086856541205643,0.1738603430752721,0.16858993693560875,0.16166658445199394,0.15584224141148795,0.15419903081995778,0.14721322520276148,0.11884759446214818,0.10894802923395464,0.07497733450006888,-0.08071712261607723,-0.14127042511549,-0.1455747913874916,-0.15033540719692337,-0.153104056851177,-0.15347748923802498,-0.1546247336448427,-0.15530429944617832,-0.1568859225326361,1.6553,7.9625
10_5,-0.03759326822988605,-0.0342377521109008,-0.2257726860948283,0.13317250077127807,-0.08933243575082553,0.2998428409329385,-0.0019441294906634896,-0.008177934930763554,-0.002009655261293583,-0.16293574068967123,-0.05731725384978994,0.2969341517534849,-0.002163944042705007,-0.002148089088498025,-0.0019629962630231786,-0.0854249661803793,-0.0533428669311145,-3.1391299802616155,-3.085969543359652,-2.504721320840511,-2.390565873174055,-2.1430712452420115,-1.9238625246065788,-1.3548624673511604,-1.0638653236395887,-0.9146935961193605,-0.6167504897211016,-0.24583817998881757,-0.0229011992214947,0.151943950737671,0.3592135277627079,0.56592018584026,0.7113026765768234,0.7718574848585866,0.799729844408076,0.8116192418789112,0.8188568981949746,0.8232869714467647,0.8254685756058574,0.8264784053791785,0.8271482868630666,0.8265210170247734,0.7829289209399997,0.7787079929016352,0.7776451665160924,0.7753749551259492,0.7750762324946912,0.7745021635437921,0.7739323981935469,0.7729946030322934,0.771910860705541,0.76456725800026,0.7570930173429565,0.7446735562266473,0.5387484258043445,0.23955887838316964,0.19381071459052182,0.18127436229300709,0.1568946985172776,0.1520836682951496,0.14725481874468616,0.14434820021741943,0.1406932927991289,0.13672227856875668,0.1200584002752358,0.1056644756339394,0.07958754100078153,-0.03499646543822101,-0.13354779691556928,-0.14931541784768296,-0.15689345046978806,-0.16299715947617888,-0.1642805467800889,-0.16502703465641033,-0.16552745565243865,-0.1666368759621497,2.7474,5.0136
10_6,-0.06870323642163183,-0.06555405806974002,-0.19160495599002353,-0.32216833652504384,0.2051020734250697,-0.31421247595802665,0.011111530550909778,-0.006810505075082536,-0.0020035729193790363,0.2048048784222302,0.06182378150745591,-0.3047009006585724,-0.0021686500651585425,-0.0021192924948553542,-0.001965358413239614,-0.08416461988761453,-0.03549414666571142,-3.136966085428716,-3.0783444833565596,-2.524900041356633,-2.347812940416441,-2.087982437371112,-1.8361971607619973,-1.3687657406140006,-1.1200429924849762,-0.8907907842260702,-0.5613755072760509,-0.23055828753857974,-0.0030931085448293455,0.14183665415604674,0.3546191973056533,0.5796892043410721,0.7279678475928056,0.7722882146704955,0.7976305548014221,0.8141711801866935,0.8216890828059153,0.8253268471466949,0.8272657358289124,0.8288648723381418,0.8295748225902466,0.8297704788920661,0.8212039665986473,0.7811093710507115,0.7736385713433471,0.7725450085697116,0.7718857160134196,0.7715412158682131,0.7712646327336143,0.7704993047354749,0.7698402764375,0.7693965387977182,0.7658280688209802,0.7625164621517463,0.7381099761964887,0.635209425218217,0.2181557478539536,0.1099753797131669,0.07225672794238261,0.06356755637567879,0.06204972620002064,0.06000907579811812,0.05656596834835795,0.05368461210731725,0.052022155686527335,0.04512342230120828,0.04061048093500447,0.01451733661248431,-0.03338050676252186,-0.16694484689087397,-0.19983842012145375,-0.2130933650462865,-0.2174906790834617,-0.21844876885143788,-0.21861602842211797,-0.21917923251204868,3.1297,3.9488
10_7,-0.09148783921706005,-0.08756674402302901,-0.3072186029770189,0.05021709350425464,-0.07449462166833003,0.0982165947543274,0.01980833781440142,-0.009813933419601533,-0.0020144206423124665,-0.10928948278589103,-0.05073886927830593,0.12692665009727505,-0.002172775353982452,-0.0021548603749697356,-0.0019668883544395354,-0.08403009074625842,-0.045812347831799875,-3.0595432698841227,-2.985401099731275,-2.8979172528612693,-2.221360502620037,-2.018155327794547,-1.6961522358441434,-1.5683370481196934,-1.0696013475054085,-0.8330781616694412,-0.42817880732927804,-0.29343589044704854,-0.012759432169374287,0.19956605531795496,0.4377084122084871,0.5250920841926647,0.6975253317523046,0.775339583251665,0.8012753143205839,0.8088090611438838,0.8171278091534924,0.8219813355485015,0.8241906259244149,0.8250621389846475,0.825799212793191,0.8262018013478756,0.8259312242207484,0.7652486300538849,0.7537210979800406,0.7530718299019477,0.7525809649906416,0.7524426317765363,0.7523859891176929,0.7522492029504156,0.7521787171922205,0.7519879861454073,0.751818845534407,0.7510617559035444,0.7480695141988136,0.7439991904111367,0.6649655261640256,0.028531865472036906,-0.002088576011841363,-0.004751638351128507,-0.009109842987585751,-0.009352009552564794,-0.009796535029240062,-0.010059137037447785,-0.010456608459554812,-0.010897652088617496,-0.011835044822160438,-0.01664645352107215,-0.018507211132036194,-0.036052559953589566,-0.18199298093370636,-0.21133544555595846,-0.21421221225252998,-0.2148367398755677,-0.2149922006035211,-0.21508051380939192,3.43,2.256
10_8,-0.14892058521662102,-0.14828235468696915,0.0018791155374623706,-0.004737370629752614,-0.15594245457837946,0.5028036142062118,0.050788281373589816,-0.0008700385965457752,-0.0019554834980820184,-0.06205645214176371,-0.07321134844372408,0.46806690184116656,-0.0016464187100623205,-0.002143325763894257,-0.001962745549762529,0.28181279523060293,0.06062445060098991,-3.106082590646051,-3.032222438526086,-2.7248454276621943,-2.3125239545124585,-2.1500734268470216,-1.8825824416574954,-1.4188177935126212,-1.135130997000929,-0.9212383026897958,-0.6263963275926133,-0.29400561630500754,-0.08747276971921293,0.11698795313188724,0.3303740632008595,0.5515061124512934,0.6858620313337145,0.7532883963880113,0.780083016097658,0.7936628317715929,0.8008172636109753,0.8044106566237343,0.8068373292793667,0.8080527687188479,0.8084707851160831,0.8084914821431086,0.8040247815402142,0.7744702362907795,0.7524923856299149,0.742903679030325,0.7359691644104319,0.727044955595731,0.7143993857691451,0.708242683211467,0.707417057470028,0.7069105015530871,0.7038237336790729,0.698716709056352,0.6909610856271389,0.6438484360926937,0.42813693077130466,0.31115533970022813,0.22734261268996253,0.14987774324994932,0.1255310624728701,0.0971198761407564,0.0804825026108888,0.06271502667168574,0.03738556891212091,0.024289951790009263,0.015196145951072626,0.011758825702389446,-0.0046294402410312595,-0.07419021365692398,-0.09296131887319532,-0.11934152162655921,-0.12590400279723596,-0.13684255620215918,-0.14056513180884495,-0.1452347996092955,6.3788,1.0
10_9,-0.12661684158726053,-0.12404459047816663,-0.12659719342264555,-0.03631623196823815,-0.05750592849729563,-0.020375829839663025,0.03741145874012393,-0.004776716212958946,-0.0019911283710063715,-0.014388918270714533,-0.04081755730792098,0.026931722836086223,-0.0020237879156769084,-0.002135719132761215,-0.001965604059121853,0.14080104695744905,-0.05354366034072988,-3.0686679028400428,-2.980252328890831,-2.9147261627033023,-2.2598759456788065,-2.1202562859607204,-1.8789397735112887,-1.4993794223224381,-1.0722369521764994,-0.8501427889535694,-0.6119211363076337,-0.32858078868161433,-0.056132794323236646,0.1320101627300191,0.3162454774092577,0.5359475026854457,0.6836584239312063,0.7363986419834514,0.7661670925108783,0.7798337895765374,0.7863172593266692,0.7904457649709182,0.7929871423384545,0.7942568469427402,0.7948349466889904,0.7952480689439021,0.7950545683853796,0.7843464895425358,0.7446885437799412,0.7266646866327833,0.7073702457490909,0.6931802465615147,0.6855793811436288,0.684925603260316,0.6844885448731703,0.6843376880509413,0.6841128310858016,0.6836812823602889,0.6823251500591913,0.6763350257764416,0.6417991785436824,0.49069565275596216,0.28663726533735756,0.1514768213651886,0.12107745110326858,0.06850425589310118,0.03038261472554382,0.003308769850408802,-0.009956747482428065,-0.012341090101579459,-0.013107714495743612,-0.014125828405208825,-0.017282884503242002,-0.030625301496500192,-0.05467714216573648,-0.09047792276808048,-0.11691920803820506,-0.13254168029606378,-0.13922822603714627,-0.14292738873408783,5.0,1.6553
10_10,-0.07747874558693238,-0.07379109067523461,-0.2643078341293193,0.05410546247303991,-0.035751050787164174,0.03584527419725616,0.014089577493498342,-0.008826345150402428,-0.002011865843482251,-0.09915054035964596,-0.038590774687365485,0.07433631236161604,-0.002171229327542605,-0.0021581668460211585,-0.0019652264015750606,-0.08807368514146924,-0.03170412685226486,-3.1642170925617474,-3.098981474923952,-2.443243819057265,-2.367103453199133,-2.125706684997674,-1.8319226138884828,-1.2784245349215255,-1.1513619758329823,-0.9187632773215995,-0.5287132991350643,-0.18014067189858096,-0.05444122396318981,0.13651024484806673,0.390368887510485,0.6054860293948133,0.6983567470756784,0.7698698191634818,0.8013909376023771,0.815026104810957,0.8204005002724564,0.8244816951053253,0.8270030465374169,0.8283604566573373,0.8289084269162459,0.8291753359708662,0.8287564498512945,0.7673249231011718,0.7659415342207365,0.7657441137025489,0.7645728231515031,0.7644719245355888,0.7643784123705459,0.7641739978444553,0.7639652723013323,0.7633253239619775,0.7624646738005678,0.7546521789042804,0.7521062736266151,0.7402079702171922,0.1084182837260811,0.07123626057453901,0.06146601759084612,0.05083394335653872,0.04858439150746437,0.04802330389341758,0.04690152991954049,0.04578200776950727,0.044643568334931404,0.042159046874167286,0.03199009967951917,0.02608977384445869,0.020403257605087696,-0.15822160175058092,-0.20110381624439885,-0.20525362704363337,-0.20819956761211914,-0.20918159276121062,-0.20942540968835635,-0.20954985132991386,3.1024,1.9283
10_11,-0.07356702827814553,-0.06992615542886346,-0.25767924896222566,0.05469007748181887,-0.020800121404080704,0.09961323457236775,0.012491359424658496,-0.008685860735236793,-0.0020114231430087013,-0.09664791189444366,-0.03720652809183325,0.12810427082214976,-0.002142935477135703,-0.002157121033223624,-0.001966686064680296,-0.0025047573203818138,-0.04957795461656642,-3.1609753687468594,-3.102373329919012,-2.466725745954772,-2.3742319471982976,-2.119177379887637,-1.8698551436866917,-1.2630917580612242,-1.1188495866996369,-0.9091329149144391,-0.5471397779681351,-0.15327986748644604,-0.03980725864371689,0.13983052272553445,0.3916660099692285,0.6095513939401729,0.7112836478425781,0.7720210687529443,0.8057605958469858,0.8194954778303525,0.8257060754900465,0.8289691410578149,0.8316994908514015,0.8329970017255504,0.8335245890700076,0.8336617891513718,0.8083466168394655,0.7793673777411126,0.7769455806692276,0.7762342936767768,0.7759352349048265,0.7754768806672276,0.7752921316124657,0.7747516146467677,0.773916577164288,0.7721594013414769,0.7674801323277995,0.763811808264421,0.7479257696303263,0.45049964099613204,0.14022392421746904,0.09054372371507421,0.08141892739316643,0.07925576151148282,0.0761451049891321,0.07463467581352187,0.0716601904292288,0.06877794589169335,0.06383477481362922,0.05277773524606336,0.04763829711572709,0.026827127626672723,-0.08793327903049322,-0.1846939330944015,-0.19998956507582497,-0.20508945136555698,-0.2057790579373508,-0.2063296735425572,-0.20664744765446122,-0.20694556663165226,4.9044,1.0546
10_12,-0.10204879224202582,-0.09820375478504705,-0.28344194910086545,0.1019686532757399,-0.07089817438911886,0.06834046252994556,0.02453381722659473,-0.009195084601038574,-0.002012934799416983,-0.14316503692842092,-0.050551150471170175,0.10173565093480318,-0.002150528802053813,-0.0021583827133737853,-0.0019663941825024036,-0.036267601176032754,-0.04502405705488579,-3.0716279470036847,-2.9884694700269714,-2.92732859884057,-2.204341624848161,-2.024076604991239,-1.6727017355298917,-1.577298728878851,-1.0150961908062215,-0.7916194462216768,-0.4900162839811941,-0.30333950721344416,0.014347680714660964,0.22624236543191564,0.3591779114789476,0.5524545086348234,0.717167076203359,0.7709200667627618,0.792319647736374,0.8068119825309414,0.8139583747930563,0.8176471270199717,0.8197375988901889,0.8210717483871857,0.8217323624351968,0.8219778459398661,0.8217551699657732,0.8054054232882397,0.7448607966759653,0.7403114382193317,0.7394996331718107,0.7392708874772776,0.7391801402902505,0.7390455034651717,0.7389253956630342,0.7387622291314744,0.7385860926412782,0.7382866120368659,0.7368647991123544,0.7339011217467175,0.6782240391084482,0.4021978043882678,0.0038106297568155766,-0.036647342722034106,-0.04174261902616962,-0.0426907701931322,-0.04298927735104449,-0.04360246387403163,-0.04388482108173758,-0.044561812045721544,-0.0450749264312468,-0.04698467388007651,-0.049006018382462956,-0.05698078567925642,-0.10224146244117122,-0.1775308427663969,-0.2192940023458892,-0.22467506601234954,-0.22522234717328418,-0.225408643350396,3.1297,7.3891
10_13,-0.04631724503379446,-0.04288127085511247,-0.23474719659595267,0.12213529951150152,-0.09705492103272602,0.09025564957491392,0.001469849284422543,-0.008325773924835286,-0.0020101960340665765,-0.1568015431637899,-0.058942101491851064,0.12021412915109227,-0.0021648800395204495,-0.002156404919034308,-0.001960310874410019,-0.08898130146797316,-0.026366882846898934,-3.158751844176774,-3.1020065365526146,-2.4812376890435743,-2.3666425248868963,-2.1251596935845702,-1.8773991333273772,-1.3259624118096656,-1.0538195707064726,-0.8918001562694586,-0.5889094297098101,-0.21465211947113613,0.0007525624460106156,0.18112741101058694,0.3643950316499894,0.5821047253526765,0.7169140678238772,0.7813663222263532,0.8060102763650951,0.8182852469011144,0.8259038518966029,0.8302138672071671,0.8324786571631837,0.833522670266932,0.833832884480361,0.8337974563231336,0.8012917304084657,0.7823455932109047,0.7819133191672563,0.7787367038388734,0.7784620786996634,0.7778902725446619,0.7773237688086012,0.7763612799208794,0.7758033246556926,0.7732723788425151,0.7631052434139568,0.7501714236702981,0.7045175784494955,0.3569132001610935,0.15719009949144175,0.1395284061799676,0.10813682737122118,0.10360621534457526,0.09768963410549439,0.09337371053025803,0.09026097601478936,0.08815888464065534,0.0791100180711358,0.062442144316987094,0.04228303566930405,-0.011967484739068087,-0.12138247459682083,-0.18017763048502272,-0.18937598091939675,-0.19632292689728692,-0.1976299894638821,-0.1986689800313178,-0.19920085918473174,-0.19952544278538772,2.4744,7.0341
10_14,-0.07325624900655758,-0.06976712103251385,-0.2339080859418145,0.000518724901227903,-0.05363624882085325,-0.10984517916547336,0.012555004964326705,-0.008091225484246992,-0.0020093275891742805,-0.058616613006616455,-0.04390282352499183,-0.048507168885448364,-0.002159291867955419,-0.002139725081230883,-0.001965561131213483,-0.06904844830726527,-0.04503110641690561,-3.155965071554895,-3.0905432609107946,-2.4902225318744353,-2.350435672981776,-2.119663408908116,-1.8345047769559608,-1.3003302633496558,-1.1449860299517551,-0.907385884507524,-0.5452498242976958,-0.21374535757509971,-0.03761339491892652,0.14984688930975015,0.3854011139247798,0.5808535188910766,0.7084114219572004,0.7756637173104495,0.8053355922239744,0.8177647962019555,0.8250027209748947,0.8287972040590623,0.8314182439855031,0.8325936784949444,0.8331966940813109,0.8334454742831741,0.8241602999149692,0.7764514261867815,0.7705512799262214,0.7695541838531752,0.7687541484621954,0.7681158812586879,0.7679428186579593,0.7677976605868272,0.7676333637142638,0.7664572573513591,0.7641943992716547,0.758550728047108,0.7546359931256101,0.6354969597959477,0.16830432196229592,0.08422770863918286,0.06592369277327631,0.05189803769582615,0.04647432315533087,0.045270079171440894,0.04467445061519536,0.04400619841052125,0.041679690723821924,0.03673156785909054,0.028264128480532676,0.025581323891928312,-0.015898757608938163,-0.14829797871607178,-0.19201144205914217,-0.19694564914616114,-0.20069679447961133,-0.2019092452322141,-0.20216256016034512,-0.20249508404015204,2.5836,8.4539
10_15,-0.11477584571919328,-0.11175403957260614,-0.16891086930769816,0.019677310619164418,-0.06515257583623281,0.06562730746468783,0.03134184257774466,-0.006131185637798969,-0.001999901247787809,-0.062357170929433096,-0.04665146688510262,0.09944796903330236,-0.0020065039039336447,-0.0021322901946521414,-0.0019654885614807274,0.15504053795219666,-0.03464730401669709,-3.083691781464819,-2.989704375559028,-2.8668682414138438,-2.2667122148029955,-2.1118240303758746,-1.9099553823557207,-1.4578238126431098,-1.035183451519336,-0.8811678290925433,-0.5740778722967144,-0.2962314336027857,-0.0952476811018794,0.12490879947462649,0.35777929300882766,0.5329584248078183,0.6793626128854482,0.7438344163670183,0.7699857592026056,0.7828265501825771,0.7898975969655704,0.7938617083572364,0.7961627610573213,0.7974456865535796,0.7980661287599985,0.7984012754494283,0.7979097395045687,0.780007557419206,0.7565846935147518,0.7482088152303672,0.7050357388365043,0.6962579672669563,0.6942557596170225,0.6938786809336464,0.6936386565360333,0.6933912637626847,0.6929963626312492,0.6910064734654808,0.6893868070280986,0.6824863491333064,0.5820046252998556,0.459544167126948,0.3072871517530344,0.2604510709374272,0.09504973651456047,0.017863478838469945,-0.006992778820531294,-0.012908523050804907,-0.014802252422638149,-0.015495411816861496,-0.018602571154331837,-0.020796114070847943,-0.023615817900952685,-0.046233249466769544,-0.08554100261114525,-0.11426282438862888,-0.129274002900877,-0.1333077698801398,-0.14583012232927672,-0.16658556137977745,4.9317,9.0
10_16,-0.07202330559708497,-0.06945535127156165,-0.13260030754158317,-0.014291192412095316,-0.13738640295783186,0.1512516912257174,0.013214894222065472,-0.0055969998093165566,-0.0019966617505319593,-0.056458579692826596,-0.06597710492538618,0.17164485728548962,-0.0019933532038294496,-0.0021504111081680605,-0.0019660701356133854,0.2545257181474118,-0.041243569821024326,-3.125143538925695,-3.067753107122936,-2.637069529143962,-2.4274986708148543,-2.137993861286402,-1.8886117666841113,-1.3610023595057217,-0.9997993245573537,-0.8874477898741073,-0.6513950121759108,-0.262984350661491,-0.0223312593708391,0.1596247848903334,0.297599371539361,0.5444031867507515,0.6942611370155569,0.7549621089974852,0.7748324203581607,0.7879093197746931,0.795390350886443,0.7995771701760771,0.8018433069216166,0.8028830402312133,0.8033807097665266,0.8032718128236174,0.776370694131575,0.7704217643294444,0.7572879527833287,0.7483373107755565,0.7470859452317853,0.7465467259263421,0.7463979121747542,0.7460818168197473,0.7457200566284452,0.7453605783277832,0.7420683649023216,0.7405777780384778,0.7040264992215906,0.3607818218254947,0.3163243060336981,0.2680090099521821,0.19297896487085345,0.14839591139297378,0.13518518753067424,0.1294998540032236,0.12797036072302878,0.12695821666295032,0.12450965966788786,0.1173512568972298,0.10655289288011605,-0.028886016510516425,-0.08702079435079803,-0.1156799893340547,-0.13089974413423267,-0.14768388194160526,-0.17208065306716971,-0.17616409206909092,-0.18046021135835985,-0.18283360897408246,1.0,5.0
11_1,0.03852065366352206,0.04124953098262608,-0.16678323574337414,-0.19619000551915214,0.15175078666164518,-0.3133030329815167,-0.029951067464224303,-0.0071253055757744535,-0.0020051648838527326,0.12836811973753803,0.04193973104806682,-0.3315901653035277,-0.0021393074470727916,-0.0021509001674170744,-0.0019657138551295297,-0.03494070512156098,-0.0548518091571511,-3.076825516333681,-3.0182237594633206,-2.6904906228320873,-2.2893909606167693,-2.1810129992021903,-2.0548313822944735,-1.6060164971504864,-1.108424230039324,-0.8481850365386252,-0.6334987484164473,-0.389462063478885,-0.15472470219952555,0.09562611941717834,0.3355918250763594,0.5458450006933285,0.6618843977147146,0.7228150265719685,0.7464454323590336,0.75836048302383,0.7648358566094311,0.767707164505298,0.7689599344875893,0.769137610260193,0.7508187094345804,0.7188782335104559,0.714428765643478,0.7141477432965896,0.7129749417241441,0.7123114575425193,0.7120768770532218,0.7118763503652704,0.7115545038428617,0.7102093864371122,0.7069141445959917,0.691390510969056,0.5991717191165311,0.4430588217968092,0.39797241538919137,0.38917383640894365,0.38431195041654764,0.3817685581467196,0.381266314446142,0.380421481491659,0.3792831644664166,0.3742851847687669,0.3624273098774428,0.32671755292803806,0.18215121857207306,0.09039164940241859,-0.016840335621437018,-0.04039440761449656,-0.04828383709258067,-0.051318792783538125,-0.052636114314908174,-0.05349668956404971,-0.054858484401628486,-0.06043263214744643,-0.06645087063451074,-0.08139296962151688,2.9659,7.0341
11_2,0.0016687498881711978,-0.00022699259727837766,0.13622976328714984,-0.06646966050490495,-0.11877110608753258,0.05819658481657357,-0.010915357165876143,0.00023282000127999077,-0.0019426404586323665,0.0003339338562780453,-0.05810792056607237,-0.025860974306047568,-0.0018030917605829759,-0.0019324159125511692,-0.0019634300221089158,0.20995361223919018,0.039936651661663554,-3.067559065892288,-3.021657182652467,-2.7432632654529137,-2.404071612536221,-2.1560054764699004,-1.9842562060644422,-1.5395949495339019,-1.124151622376806,-0.8902261770540767,-0.6340525944392826,-0.3445983731897653,-0.10391097279098595,0.12298769988140948,0.3285837336775253,0.5124056717172327,0.6582065112625329,0.709750098116275,0.7327687136013543,0.7419831013488176,0.7481578664810653,0.7504888157523973,0.7515934762802713,0.747532085848508,0.7360717170821054,0.7261352806781834,0.7195071001968736,0.7159264199853316,0.7147676045629874,0.7105036712386523,0.7074731330009589,0.7043777158957896,0.7021575680551199,0.6979205710361762,0.6799789306845021,0.6023209094622441,0.5419513848989398,0.5179616106100376,0.4761330535461162,0.43396695779938194,0.428565095956267,0.4216737965979578,0.4187539314752948,0.41185512806818847,0.39486252069706196,0.36010231504832585,0.2783224285280531,0.2107748133895714,0.11260110658382141,0.10761527206654874,0.08557251630557443,0.015465764661414916,-0.007509560921212979,-0.01136655139395469,-0.013328858947556546,-0.023871100482879118,-0.03682535999571722,-0.07401992497949562,-0.10740196681300107,-0.1501052700919987,3.0205,8.5631
